index,drug,side_effect,label,output_pure_llm,output_format_a,output_format_b,output_graphrag
16143,rotigotine,blood cortisol decreased,0,0,0,0,0
16144,rotigotine,constipation,1,1,1,1,1
16145,rotigotine,haematocrit decreased,1,0,1,1,1
16146,rotigotine,haptoglobin increased,0,0,0,0,0
16147,rotigotine,hypersensitivity,1,1,1,1,1
16148,rotigotine,hypotension,1,1,1,1,1
16149,rotigotine,intestinal diaphragm disease,0,0,0,0,0
16150,rotigotine,irritability,1,1,1,1,1
16151,rotigotine,lipoedema,1,0,1,1,1
16152,rotigotine,nervousness,0,0,1,0,0
16153,rotigotine,oedema,0,0,1,1,0
16154,rotigotine,ovarian disorder,0,0,0,0,0
16155,rotigotine,papule,1,0,1,1,1
16156,rotigotine,sinusitis,1,0,1,1,1
16157,rotigotine,stereotypy,1,1,0,1,1
16158,rotigotine,suppressed lactation,0,0,0,0,0
16159,rotigotine,weight decreased,1,1,0,1,1
16160,roxithromycin,asthma,1,0,1,1,1
16161,roxithromycin,atopy,0,0,0,0,0
16162,roxithromycin,blood pressure diastolic decreased,0,0,0,0,0
16163,roxithromycin,bronchospasm,1,0,1,1,1
16164,roxithromycin,deafness,1,0,1,1,1
16165,roxithromycin,dizziness,1,1,1,1,1
16166,roxithromycin,eosinophil count increased,0,0,1,1,0
16167,roxithromycin,erythema multiforme,1,1,1,1,1
16168,roxithromycin,fluid retention,1,0,1,1,1
16169,roxithromycin,hot flush,0,0,0,0,0
16170,roxithromycin,hypersensitivity,1,1,1,1,1
16171,roxithromycin,nail discolouration,1,0,1,1,1
16172,roxithromycin,neurotransmitter level altered,0,0,0,0,0
16173,roxithromycin,odynophagia,0,1,0,0,0
16174,roxithromycin,orchitis noninfective,0,0,0,0,0
16175,roxithromycin,paraesthesia,1,1,1,1,1
16176,roxithromycin,prostatitis,0,0,0,0,0
16177,roxithromycin,red blood cells semen positive,0,0,0,0,0
16178,roxithromycin,stevens-johnson syndrome,1,1,1,1,1
16179,roxithromycin,uterine hypotonus,0,0,0,0,0
16180,rufinamide,angioimmunoblastic t-cell lymphoma,0,0,0,0,0
16181,rufinamide,bladder spasm,0,0,0,0,0
16182,rufinamide,blood creatine increased,0,0,0,0,0
16183,rufinamide,cervical discharge,0,0,0,0,0
16184,rufinamide,convulsion,1,1,1,1,1
16185,rufinamide,diarrhoea,1,1,1,1,1
16186,rufinamide,epilepsy,1,1,1,1,1
16187,rufinamide,female sexual arousal disorder,0,0,0,0,0
16188,rufinamide,functional gastrointestinal disorder,0,0,0,1,0
16189,rufinamide,incontinence,1,0,1,1,1
16190,rufinamide,infection,1,0,1,1,1
16191,rufinamide,influenza,1,0,1,1,1
16192,rufinamide,joint swelling,0,0,0,0,0
16193,rufinamide,lymphadenopathy,1,1,1,1,1
16194,rufinamide,musculoskeletal chest pain,0,0,0,0,0
16195,rufinamide,nephrolithiasis,1,0,1,1,1
16196,rufinamide,neurosis,0,0,0,0,0
16197,rufinamide,polyuria,1,0,1,1,1
16198,rufinamide,rhinitis,1,0,1,1,1
16199,rufinamide,tetany,0,1,0,0,0
16200,salbutamol,agranulocytosis,0,0,0,0,0
16201,salbutamol,angiopathy,1,0,1,1,1
16202,salbutamol,bladder necrosis,0,0,0,0,0
16203,salbutamol,dyspepsia,1,0,1,1,1
16204,salbutamol,dysuria,1,0,1,1,1
16205,salbutamol,electrocardiogram abnormal,1,0,1,1,1
16206,salbutamol,feeling hot,1,0,1,1,1
16207,salbutamol,feeling of relaxation,0,0,0,0,0
16208,salbutamol,fructose intolerance,0,0,0,0,0
16209,salbutamol,gaze palsy,0,0,0,0,0
16210,salbutamol,genital candidiasis,0,0,0,1,0
16211,salbutamol,glossitis,1,0,1,1,1
16212,salbutamol,hypoglycaemia,1,0,1,1,1
16213,salbutamol,hypotension,1,0,1,1,1
16214,salbutamol,ill-defined disorder,1,0,1,1,1
16215,salbutamol,monoparesis,0,0,0,0,0
16216,salbutamol,nail bed tenderness,0,0,0,0,0
16217,salbutamol,nasopharyngitis,1,0,0,1,1
16218,salbutamol,osteochondrosis,0,0,0,0,0
16219,salbutamol,pustular psoriasis,0,0,0,0,0
16220,salicylate,abdominal discomfort,1,1,1,1,1
16221,salicylate,deafness,1,1,1,1,1
16222,salicylate,decreased appetite,1,1,1,1,1
16223,salicylate,dizziness,1,1,1,1,1
16224,salicylate,eosinophil count abnormal,0,0,0,0,0
16225,salicylate,erythema,1,1,1,1,1
16226,salicylate,factor i deficiency,0,0,0,0,0
16227,salicylate,fall,0,0,0,0,0
16228,salicylate,functional gastrointestinal disorder,0,0,0,0,0
16229,salicylate,haemoglobin,0,0,0,0,0
16230,salicylate,hepatitis,1,0,1,1,1
16231,salicylate,infusion site inflammation,0,0,0,0,0
16232,salicylate,injection site fibrosis,0,0,0,0,0
16233,salicylate,lethargy,1,1,1,1,1
16234,salicylate,night blindness,0,0,0,0,0
16235,salicylate,skin papilloma,1,0,1,1,1
16236,salicylate,tinnitus,1,1,1,1,1
16237,salicylate,tooth hypoplasia,0,1,0,0,0
16238,salicylate,warm type haemolytic anaemia,0,0,0,0,0
16239,salicylate,weight increased,1,0,1,1,1
16240,salmeterol,anxiety,1,1,1,1,1
16241,salmeterol,application site atrophy,0,0,0,0,0
16242,salmeterol,blood gonadotrophin increased,0,0,0,0,0
16243,salmeterol,dacryocystitis,0,0,0,0,0
16244,salmeterol,drug dependence,0,0,0,0,0
16245,salmeterol,food allergy,1,0,1,1,1
16246,salmeterol,gastrointestinal infection,1,0,1,1,1
16247,salmeterol,injection site exfoliation,0,0,0,0,0
16248,salmeterol,mediastinal disorder,1,0,1,1,1
16249,salmeterol,nasopharyngitis,1,0,1,1,1
16250,salmeterol,necrosis ischaemic,0,0,0,0,0
16251,salmeterol,oedema,1,0,1,1,1
16252,salmeterol,palpitations,1,1,1,1,1
16253,salmeterol,paranoia,0,0,0,0,0
16254,salmeterol,periorbital haematoma,0,0,0,0,0
16255,salmeterol,renal cortical necrosis,0,0,0,0,0
16256,salmeterol,sneezing,1,0,0,1,1
16257,salmeterol,stereotypy,0,0,0,0,0
16258,salmeterol,type i hypersensitivity,1,0,1,1,1
16259,salmeterol,urticaria,1,1,0,1,1
16260,salmon,anaphylactic shock,1,0,1,1,1
16261,salmon,arthropathy,1,0,1,1,1
16262,salmon,gastrointestinal pain,1,0,1,1,1
16263,salmon,hepatitis c antibody positive,0,0,0,0,0
16264,salmon,immune system disorder,1,0,1,1,1
16265,salmon,injection site reaction,1,0,1,1,1
16266,salmon,joint hyperextension,0,0,0,0,0
16267,salmon,lymph node pain,0,0,0,0,0
16268,salmon,macular oedema,0,0,0,0,0
16269,salmon,mental disorder,0,0,0,1,0
16270,salmon,micturition disorder,0,0,0,0,0
16271,salmon,pancreatic pseudocyst,0,0,0,0,0
16272,salmon,paraesthesia,1,0,0,1,1
16273,salmon,rales,1,0,0,1,1
16274,salmon,rash erythematous,1,0,0,1,1
16275,salmon,sluggishness,0,0,0,0,0
16276,salmon,subconjunctival cyst,0,0,0,0,0
16277,salmon,uterine pain,0,0,0,0,0
16278,salmon,vestibular disorder,1,0,0,1,1
16279,salmon,vomiting,1,0,0,1,1
16280,saquinavir,anger,0,0,0,0,0
16281,saquinavir,arteriospasm coronary,0,0,0,0,0
16282,saquinavir,asthenopia,0,0,0,0,0
16283,saquinavir,blood alkaline phosphatase increased,1,0,1,1,1
16284,saquinavir,cholelithiasis,1,0,1,1,1
16285,saquinavir,device capturing issue,0,0,0,0,0
16286,saquinavir,eye allergy,0,0,0,0,0
16287,saquinavir,iiird nerve paralysis,0,0,0,0,0
16288,saquinavir,infection,1,1,1,1,1
16289,saquinavir,joint swelling,0,1,0,1,0
16290,saquinavir,leukopenia,1,1,0,1,1
16291,saquinavir,muscle haemorrhage,0,0,0,1,0
16292,saquinavir,pneumocystis jirovecii infection,0,0,0,0,0
16293,saquinavir,pruritus,1,1,1,1,1
16294,saquinavir,psoriasis,1,0,0,1,1
16295,saquinavir,salivary gland disorder,1,0,0,1,1
16296,saquinavir,splinter haemorrhages,0,0,0,0,0
16297,saquinavir,staphylococcal infection,1,0,0,1,1
16298,saquinavir,visual impairment,1,0,0,1,1
16299,saquinavir,xerophthalmia,1,0,0,1,1
16300,saxagliptin,aortic valve sclerosis,0,0,0,0,0
16301,saxagliptin,application site ulcer,0,0,0,0,0
16302,saxagliptin,blood triglycerides increased,1,0,1,1,1
16303,saxagliptin,deafness neurosensory,0,0,0,0,0
16304,saxagliptin,dizziness,1,1,1,1,1
16305,saxagliptin,face oedema,1,0,1,1,1
16306,saxagliptin,gastrointestinal hypermotility,0,0,1,0,0
16307,saxagliptin,headache,1,1,1,1,1
16308,saxagliptin,hypersensitivity,1,1,1,1,1
16309,saxagliptin,hypoplastic anaemia,0,0,0,0,0
16310,saxagliptin,infection,1,0,1,1,1
16311,saxagliptin,intra-abdominal haemorrhage,0,0,0,0,0
16312,saxagliptin,nasopharyngitis,1,0,1,1,1
16313,saxagliptin,pancreatitis acute,1,1,1,1,1
16314,saxagliptin,pneumonia bacterial,0,0,0,0,0
16315,saxagliptin,post procedural swelling,0,0,0,1,0
16316,saxagliptin,pseudoporphyria,0,0,0,0,0
16317,saxagliptin,pulmonary function test decreased,0,0,0,0,0
16318,saxagliptin,skin disorder,1,0,1,1,1
16319,saxagliptin,thrombocytopenia,1,0,1,1,1
16320,scopolamine,acute respiratory distress syndrome,0,0,0,0,0
16321,scopolamine,angle closure glaucoma,1,0,1,1,1
16322,scopolamine,anterior chamber pigmentation,0,0,0,0,0
16323,scopolamine,application site pain,1,0,1,1,1
16324,scopolamine,calculus bladder,0,0,0,0,0
16325,scopolamine,confusional state,1,1,1,1,1
16326,scopolamine,depressed level of consciousness,1,1,1,1,1
16327,scopolamine,dysuria,1,0,1,1,1
16328,scopolamine,fatigue,1,1,1,1,1
16329,scopolamine,macule,0,0,0,0,0
16330,scopolamine,myelitis,0,0,0,0,0
16331,scopolamine,nervous system disorder,1,1,1,1,1
16332,scopolamine,odynophagia,0,0,1,0,0
16333,scopolamine,oesophagitis ulcerative,0,0,0,0,0
16334,scopolamine,pain,1,0,1,1,1
16335,scopolamine,pneumocystis jirovecii pneumonia,0,0,0,0,0
16336,scopolamine,post procedural haematoma,0,0,0,0,0
16337,scopolamine,syphilis,0,0,0,0,0
16338,scopolamine,tremor,1,1,1,1,1
16339,scopolamine,urethral disorder,1,0,1,1,1
16340,secobarbital,animal bite,0,0,0,0,0
16341,secobarbital,ataxia,1,0,1,1,1
16342,secobarbital,body temperature increased,1,0,1,1,1
16343,secobarbital,buccal mucosal roughening,0,0,0,0,0
16344,secobarbital,confusional state,1,1,1,1,1
16345,secobarbital,dermatitis,1,0,1,1,1
16346,secobarbital,dizziness,1,1,1,1,1
16347,secobarbital,enterococcal infection,0,0,0,0,0
16348,secobarbital,faeces hard,0,0,0,0,0
16349,secobarbital,gastric ulcer haemorrhage,0,0,0,0,0
16350,secobarbital,hallucination,1,1,1,1,1
16351,secobarbital,hypersensitivity,1,1,1,1,1
16352,secobarbital,injection site erythema,0,0,1,1,0
16353,secobarbital,mental disability,1,0,1,1,1
16354,secobarbital,nasal mucosal disorder,0,0,0,0,0
16355,secobarbital,sarcoma,0,0,0,0,0
16356,secobarbital,skin swelling,0,0,0,0,0
16357,secobarbital,thinking abnormal,1,1,1,1,1
16358,secobarbital,vasculitis necrotising,0,0,0,0,0
16359,secobarbital,vomiting,1,1,1,1,1
16360,sertraline,acne infantile,0,0,0,0,0
16361,sertraline,aphthous stomatitis,1,0,1,1,1
16362,sertraline,arrhythmia,1,1,1,1,1
16363,sertraline,arthralgia,1,1,1,1,1
16364,sertraline,blood chloride increased,0,0,0,0,0
16365,sertraline,growth accelerated,0,0,0,0,0
16366,sertraline,haemangioma congenital,0,0,0,0,0
16367,sertraline,hyperglycaemia,1,0,0,1,1
16368,sertraline,intentional self-injury,1,0,0,1,1
16369,sertraline,loss of consciousness,1,0,1,1,1
16370,sertraline,oesophageal irritation,0,0,0,1,0
16371,sertraline,pterygium,0,0,0,0,0
16372,sertraline,pulmonary alveolar haemorrhage,0,0,0,0,0
16373,sertraline,skin depigmentation,0,0,0,0,0
16374,sertraline,tongue oedema,1,1,0,1,1
16375,sertraline,torsade de pointes,1,1,0,1,1
16376,sertraline,urinary retention,1,0,0,1,1
16377,sertraline,ventricular tachycardia,1,0,0,1,1
16378,sertraline,vulvovaginitis,0,0,1,1,0
16379,sertraline,weight gain poor,0,1,0,0,0
16380,sevelamer,abdominal pain,1,1,1,1,1
16381,sevelamer,arterial thrombosis,0,0,0,0,0
16382,sevelamer,autonomic nervous system imbalance,0,0,0,0,0
16383,sevelamer,bladder neck obstruction,0,0,0,0,0
16384,sevelamer,decreased appetite,1,1,1,1,1
16385,sevelamer,dermatitis,1,0,1,1,1
16386,sevelamer,diarrhoea,1,1,1,1,1
16387,sevelamer,dyspepsia,1,0,1,1,1
16388,sevelamer,electrocardiogram u-wave abnormality,0,0,0,0,0
16389,sevelamer,faecaloma,1,0,1,1,1
16390,sevelamer,infusion site infection,0,1,0,0,0
16391,sevelamer,intestinal perforation,1,0,1,1,1
16392,sevelamer,myoglobinuria,0,0,0,0,0
16393,sevelamer,nausea,1,1,1,1,1
16394,sevelamer,peritonitis,1,0,1,1,1
16395,sevelamer,reproductive toxicity,0,0,0,0,0
16396,sevelamer,subileus,1,0,1,1,1
16397,sevelamer,therapeutic response unexpected,0,0,0,0,0
16398,sevelamer,uterine enlargement,0,0,0,0,0
16399,sevelamer,vitiligo,0,0,0,0,0
16400,sevoflurane,anaphylactic shock,1,0,1,1,1
16401,sevoflurane,blood potassium decreased,0,0,0,0,0
16402,sevoflurane,blood prolactin increased,0,0,0,0,0
16403,sevoflurane,bone disorder,1,0,1,1,1
16404,sevoflurane,bradycardia,1,0,1,1,1
16405,sevoflurane,chest discomfort,1,0,1,1,1
16406,sevoflurane,conjunctivitis,1,0,1,1,1
16407,sevoflurane,dermatitis contact,1,0,1,1,1
16408,sevoflurane,disease recurrence,0,0,0,0,0
16409,sevoflurane,growth accelerated,0,0,0,0,0
16410,sevoflurane,haemorrhage,1,0,1,1,1
16411,sevoflurane,injection site coldness,0,0,1,0,0
16412,sevoflurane,loss of consciousness,1,1,1,1,1
16413,sevoflurane,lymphocytosis,0,0,0,0,0
16414,sevoflurane,mouth injury,0,0,0,0,0
16415,sevoflurane,muscle twitching,1,0,1,1,1
16416,sevoflurane,n-acetylglutamate synthase deficiency,0,0,0,0,0
16417,sevoflurane,optic atrophy,0,0,0,0,0
16418,sevoflurane,skin reaction,0,0,1,1,0
16419,sevoflurane,urinary tract disorder,1,0,0,1,1
16420,sibutramine,alveolitis,0,0,0,0,0
16421,sibutramine,amblyopia,1,0,1,1,1
16422,sibutramine,amnesia,1,0,1,1,1
16423,sibutramine,asthma,1,0,1,1,1
16424,sibutramine,bone disorder,1,1,1,1,1
16425,sibutramine,bradycardia,1,1,0,1,1
16426,sibutramine,bundle branch block,1,0,1,1,1
16427,sibutramine,dermatitis,1,1,1,1,1
16428,sibutramine,heart sounds abnormal,0,1,0,0,0
16429,sibutramine,hyperthyroidism,1,1,0,1,1
16430,sibutramine,intestinal obstruction,1,0,0,1,1
16431,sibutramine,intracranial aneurysm,0,0,0,0,0
16432,sibutramine,left ventricular dysfunction,0,1,0,0,0
16433,sibutramine,mutism,0,1,0,0,0
16434,sibutramine,oestrogenic effect,0,0,0,0,0
16435,sibutramine,oligomenorrhoea,0,0,1,0,0
16436,sibutramine,pulmonary hypoplasia,0,0,0,0,0
16437,sibutramine,splenomegaly,0,0,0,0,0
16438,sibutramine,supraventricular extrasystoles,1,1,0,1,1
16439,sibutramine,uterine pain,0,0,0,0,0
16440,sildenafil,body temperature fluctuation,0,0,0,1,0
16441,sildenafil,cerebrovascular disorder,1,0,1,1,1
16442,sildenafil,genital disorder male,0,0,0,0,0
16443,sildenafil,haemochromatosis,0,0,0,0,0
16444,sildenafil,hyperthyroidism,1,0,0,1,1
16445,sildenafil,hypotonia neonatal,0,0,0,0,0
16446,sildenafil,medication residue present,0,0,0,0,0
16447,sildenafil,myalgia,1,0,0,1,1
16448,sildenafil,necrotising colitis,0,0,0,0,0
16449,sildenafil,night sweats,1,0,0,1,1
16450,sildenafil,orthostatic hypotension,1,1,0,1,1
16451,sildenafil,red blood cell count decreased,0,0,0,0,0
16452,sildenafil,sudden cardiac death,1,0,1,1,1
16453,sildenafil,throat tightness,1,0,0,1,1
16454,sildenafil,trigeminal neuralgia,0,0,0,0,0
16455,sildenafil,uveitis,0,0,0,0,0
16456,sildenafil,vaginal prolapse,0,0,0,0,0
16457,sildenafil,vasodilation procedure,1,0,0,1,1
16458,sildenafil,visual impairment,1,0,1,1,1
16459,sildenafil,xanthopsia,1,0,0,1,1
16460,silodosin,angioedema,0,1,0,0,0
16461,silodosin,asthenia,1,1,1,1,1
16462,silodosin,bladder pain,0,0,0,0,0
16463,silodosin,blood oestrogen increased,0,0,0,0,0
16464,silodosin,complication of delivery,0,0,0,0,0
16465,silodosin,drug eruption,1,0,1,1,1
16466,silodosin,fanconi syndrome,0,0,0,0,0
16467,silodosin,hydroureter,0,0,0,0,0
16468,silodosin,jaundice,1,0,1,1,1
16469,silodosin,nasal congestion,1,0,1,1,1
16470,silodosin,oral herpes,0,0,0,0,0
16471,silodosin,procedural complication,1,0,1,1,1
16472,silodosin,prostatic specific antigen increased,1,0,1,1,1
16473,silodosin,pruritus,1,1,1,1,1
16474,silodosin,rhinitis perennial,0,0,0,0,0
16475,silodosin,sinusitis,1,0,1,1,1
16476,silodosin,skin disorder,1,0,1,1,1
16477,silodosin,swollen tongue,1,0,1,1,1
16478,silodosin,vascular stenosis,0,0,0,0,0
16479,silodosin,vulvovaginal burning sensation,0,1,0,0,0
16480,silver,acetonaemia,0,0,0,0,0
16481,silver,application site warmth,0,0,0,0,0
16482,silver,bacterial disease carrier,1,0,1,1,1
16483,silver,blood count abnormal,0,0,1,1,0
16484,silver,dyspnoea paroxysmal nocturnal,0,0,0,0,0
16485,silver,epidermal naevus,0,0,0,0,0
16486,silver,gallbladder disorder,0,0,0,0,0
16487,silver,gastrointestinal disorder,1,0,1,1,1
16488,silver,glomerular filtration rate decreased,0,0,0,0,0
16489,silver,haemolytic anaemia,1,0,1,1,1
16490,silver,hepatic necrosis,1,0,1,1,1
16491,silver,hypersensitivity,1,0,1,1,1
16492,silver,leukopenia,1,0,1,1,1
16493,silver,mantle cell lymphoma,0,0,0,0,0
16494,silver,nephrotic syndrome,1,0,1,1,1
16495,silver,partner stress,1,0,1,1,1
16496,silver,sedation,0,0,0,0,0
16497,silver,skin exfoliation,1,0,0,1,1
16498,silver,skin necrosis,1,0,1,1,1
16499,silver,xerophthalmia,0,0,0,0,0
16500,simvastatin,abdominal distension,0,1,1,0,0
16501,simvastatin,angiodermatitis,0,1,1,0,0
16502,simvastatin,antinuclear antibody positive,1,0,1,1,1
16503,simvastatin,foreign body in eye,0,0,0,0,0
16504,simvastatin,gastrointestinal disorder,1,1,1,1,1
16505,simvastatin,gynaecomastia,1,1,1,1,1
16506,simvastatin,hepatic cancer,1,0,1,1,1
16507,simvastatin,hepatic necrosis,1,1,1,1,1
16508,simvastatin,implant site reaction,0,0,0,0,0
16509,simvastatin,injection site induration,0,0,0,0,0
16510,simvastatin,jaundice,1,1,1,1,1
16511,simvastatin,loss of libido,1,0,1,1,1
16512,simvastatin,malabsorption,0,0,0,0,0
16513,simvastatin,peripheral coldness,0,1,0,0,0
16514,simvastatin,seasonal allergy,0,0,0,0,0
16515,simvastatin,stevens-johnson syndrome,1,0,0,1,1
16516,simvastatin,streptococcal sepsis,0,0,0,0,0
16517,simvastatin,systolic hypertension,0,0,0,0,0
16518,simvastatin,vertigo,1,0,0,1,1
16519,simvastatin,vomiting,1,0,0,1,1
16520,sitagliptin,alcohol problem,0,0,0,0,0
16521,sitagliptin,back disorder,0,0,1,0,0
16522,sitagliptin,back pain,1,0,1,1,1
16523,sitagliptin,blood iron abnormal,0,0,0,0,0
16524,sitagliptin,community acquired infection,0,0,1,0,0
16525,sitagliptin,cutaneous vasculitis,1,0,1,1,1
16526,sitagliptin,dizziness,1,1,1,1,1
16527,sitagliptin,gastrointestinal pain,1,1,1,1,1
16528,sitagliptin,influenza,1,0,1,1,1
16529,sitagliptin,insomnia,1,0,1,1,1
16530,sitagliptin,irritability,0,1,0,0,0
16531,sitagliptin,loeffler's syndrome,0,0,0,0,0
16532,sitagliptin,mania,0,0,0,0,0
16533,sitagliptin,neck pain,1,0,1,1,1
16534,sitagliptin,nervousness,1,0,1,1,1
16535,sitagliptin,osteoarthritis,1,0,1,1,1
16536,sitagliptin,paracoccidioides infection,0,0,0,0,0
16537,sitagliptin,renal impairment,1,0,1,1,1
16538,sitagliptin,skin irritation,0,1,1,1,0
16539,sitagliptin,sputum discoloured,0,0,0,0,0
16540,sitaxsentan,apoptosis,0,0,0,0,0
16541,sitaxsentan,appendicitis,1,0,1,1,1
16542,sitaxsentan,bedridden,0,0,0,0,0
16543,sitaxsentan,confusion postoperative,0,0,0,1,0
16544,sitaxsentan,eye pruritus,1,0,0,1,1
16545,sitaxsentan,heart rate irregular,1,1,0,1,1
16546,sitaxsentan,hemiparesis,0,0,0,0,0
16547,sitaxsentan,multi-organ failure,1,0,0,1,1
16548,sitaxsentan,nausea,1,1,0,1,1
16549,sitaxsentan,non-hodgkin's lymphoma,1,0,0,1,1
16550,sitaxsentan,ovulation pain,0,0,0,0,0
16551,sitaxsentan,pericardial haemorrhage,0,0,0,0,0
16552,sitaxsentan,pleural effusion,1,1,0,1,1
16553,sitaxsentan,pneumothorax,1,0,0,1,1
16554,sitaxsentan,seborrhoeic keratosis,0,0,0,0,0
16555,sitaxsentan,syndactyly,0,0,0,0,0
16556,sitaxsentan,systemic lupus erythematosus,1,0,0,1,1
16557,sitaxsentan,tooth disorder,0,0,0,1,0
16558,sitaxsentan,type i hypersensitivity,0,0,0,1,0
16559,sitaxsentan,vertigo,1,0,0,1,1
16560,sodium,albumin globulin ratio abnormal,0,0,0,0,0
16561,sodium,anaphylactoid reaction,1,0,1,1,1
16562,sodium,bladder irritation,0,0,0,0,0
16563,sodium,coma,1,0,1,1,1
16564,sodium,conjunctival hyperaemia,1,0,1,1,1
16565,sodium,dehydration,1,1,1,1,1
16566,sodium,exposure to toxic agent,0,0,0,0,0
16567,sodium,heart rate irregular,1,0,1,1,1
16568,sodium,hypocapnia,0,0,0,0,0
16569,sodium,injury,1,0,1,1,1
16570,sodium,intranasal hypoaesthesia,0,0,1,0,0
16571,sodium,malaise,1,0,0,1,1
16572,sodium,myotonia,0,0,0,0,0
16573,sodium,pituitary infarction,0,0,0,0,0
16574,sodium,prostate examination abnormal,0,0,0,0,0
16575,sodium,pseudo-bartter syndrome,0,0,0,0,0
16576,sodium,septic shock,0,0,0,0,0
16577,sodium,tachypnoea,1,0,0,1,1
16578,sodium,tremor,1,0,0,1,1
16579,sodium,vertigo,1,0,0,1,1
16580,solifenacin,alveolitis,0,0,0,0,0
16581,solifenacin,angiopathy,1,0,1,1,1
16582,solifenacin,blood cholesterol increased,0,0,0,0,0
16583,solifenacin,bradykinesia,0,0,0,0,0
16584,solifenacin,cardiac disorder,1,0,1,1,1
16585,solifenacin,connective tissue disorder,1,0,1,1,1
16586,solifenacin,depression,1,0,1,1,1
16587,solifenacin,dysuria,1,0,1,1,1
16588,solifenacin,food interaction,1,0,1,1,1
16589,solifenacin,glycosuria,0,0,0,0,0
16590,solifenacin,hallucination,1,0,1,1,1
16591,solifenacin,hernia,0,0,0,0,0
16592,solifenacin,hyperkalaemia,1,0,1,1,1
16593,solifenacin,intracardiac thrombus,0,0,0,0,0
16594,solifenacin,muscle atrophy,0,0,1,0,0
16595,solifenacin,pharyngitis,1,0,1,1,1
16596,solifenacin,smear cervix normal,0,0,0,0,0
16597,solifenacin,torsade de pointes,1,0,1,1,1
16598,solifenacin,vasodilation procedure,0,0,0,0,0
16599,solifenacin,wound haematoma,0,0,0,0,0
16600,sonovue,acute coronary syndrome,1,0,1,1,1
16601,sonovue,anaphylactic shock,1,0,1,1,1
16602,sonovue,anaphylactoid reaction,1,0,1,1,1
16603,sonovue,asthenia,1,0,1,1,1
16604,sonovue,blood glucose increased,1,0,1,1,1
16605,sonovue,blood pressure diastolic decreased,0,0,0,0,0
16606,sonovue,chest pain,1,0,1,1,1
16607,sonovue,eosinophilic pneumonia,0,0,0,0,0
16608,sonovue,feeling hot,1,0,1,1,1
16609,sonovue,femoral neck fracture,0,0,0,0,0
16610,sonovue,flushing,1,0,1,1,1
